run_id,minute_ts,bar_time_utc,p_close_mid,x_close_mid,ratio_close_mid,mean,std,z_mid,cross_up,cross_down,pos,ratio_exec_L,ratio_exec_S,z_exec_L,z_exec_S,p_last,p_bid,p_ask,x_last,x_bid,x_ask,signal,note,t,trades_count,trades_events,trades_actions,trades_reason_sample
20260304_161508_ecbf428e,1772674500,2026-03-05 01:35:00,5181.32,5148.65,0.63,0.58,0.03,1.63,,,SHORT_SPREAD,0.63,0.63,1.66,1.6,5180.42,5181.32,5181.33,5148.7,5148.6,5148.7,,,2026-03-05 01:35:00+00:00,0,,,
20260304_161508_ecbf428e,1772674560,2026-03-05 01:36:00,5181.07,5149.05,0.62,0.58,0.03,1.23,,,SHORT_SPREAD,0.63,0.62,1.44,1.32,5181.67,5181.06,5181.07,5149.7,5148.7,5148.9,,,2026-03-05 01:36:00+00:00,0,,,
20260304_161508_ecbf428e,1772674620,2026-03-05 01:37:00,5179.89,5148.35,0.61,0.58,0.03,0.95,,,SHORT_SPREAD,0.61,0.61,0.98,0.91,5180.27,5179.88,5179.9,5148.4,5148.3,5148.4,,,2026-03-05 01:37:00+00:00,0,,,
20260304_161508_ecbf428e,1772674680,2026-03-05 01:38:00,5182.08,5150.15,0.62,0.58,0.03,1.16,,,SHORT_SPREAD,0.62,0.62,1.2,1.13,5182.08,5182.07,5182.08,5150.2,5150.1,5150.2,,,2026-03-05 01:38:00+00:00,0,,,
20260304_161508_ecbf428e,1772674740,2026-03-05 01:39:00,5182.5,5150.45,0.62,0.58,0.03,1.23,,,SHORT_SPREAD,0.63,0.61,1.39,0.9,5182.5,5182.5,5182.51,5150.5,5150.2,5151.0,,,2026-03-05 01:39:00+00:00,0,,,
20260304_161508_ecbf428e,1772674800,2026-03-05 01:40:00,5184.73,5152.35,0.63,0.58,0.03,1.41,,,SHORT_SPREAD,0.63,0.63,1.45,1.38,5184.74,5184.72,5184.74,5152.4,5152.3,5152.4,,,2026-03-05 01:40:00+00:00,0,,,
20260304_161508_ecbf428e,1772674860,2026-03-05 01:41:00,5179.43,5147.25,0.62,0.58,0.03,1.31,,,SHORT_SPREAD,0.62,0.62,1.35,1.28,5179.43,5179.43,5179.44,5147.3,5147.2,5147.3,,,2026-03-05 01:41:00+00:00,0,,,
20260304_161508_ecbf428e,1772674920,2026-03-05 01:42:00,5180.58,5148.15,0.63,0.58,0.03,1.45,,,SHORT_SPREAD,0.63,0.63,1.54,1.47,5180.57,5180.57,5180.58,5147.6,5148.0,5148.1,,,2026-03-05 01:42:00+00:00,0,,,
20260304_161508_ecbf428e,1772674980,2026-03-05 01:43:00,5181.98,5148.95,0.64,0.58,0.03,1.79,,,SHORT_SPREAD,0.64,0.64,1.82,1.76,5181.97,5181.97,5181.98,5148.9,5148.9,5149.0,,,2026-03-05 01:43:00+00:00,0,,,
20260304_161508_ecbf428e,1772675040,2026-03-05 01:44:00,5180.46,5148.45,0.62,0.58,0.03,1.18,,,SHORT_SPREAD,0.62,0.62,1.2,1.12,5180.46,5180.4,5180.43,5148.5,5148.4,5148.5,,,2026-03-05 01:44:00+00:00,0,,,
20260304_161508_ecbf428e,1772675100,2026-03-05 01:45:00,5179.5,5147.25,0.62,0.58,0.03,1.32,,,SHORT_SPREAD,0.63,0.62,1.36,1.29,5179.5,5179.49,5179.5,5147.2,5147.2,5147.3,,,2026-03-05 01:45:00+00:00,0,,,
20260304_161508_ecbf428e,1772675160,2026-03-05 01:46:00,5178.93,5147.05,0.62,0.58,0.03,1.11,,,SHORT_SPREAD,0.62,0.62,1.13,1.06,5178.88,5180.51,5180.53,5147.1,5148.6,5148.7,,,2026-03-05 01:46:00+00:00,0,,,
20260304_161508_ecbf428e,1772675220,2026-03-05 01:47:00,5183.02,5150.75,0.62,0.58,0.03,1.32,,,SHORT_SPREAD,0.63,0.62,1.35,1.28,5183.03,5183.01,5183.03,5150.8,5150.7,5150.8,,,2026-03-05 01:47:00+00:00,0,,,
20260304_161508_ecbf428e,1772675280,2026-03-05 01:48:00,5181.68,5150.55,0.6,0.58,0.03,0.64,,,SHORT_SPREAD,0.6,0.6,0.67,0.59,5181.69,5181.65,5181.67,5150.6,5150.5,5150.6,,,2026-03-05 01:48:00+00:00,0,,,
20260304_161508_ecbf428e,1772675340,2026-03-05 01:49:00,5182.02,5150.65,0.61,0.58,0.03,0.78,,,SHORT_SPREAD,0.63,0.62,1.34,1.27,5182.02,5182.91,5182.92,5150.7,5150.6,5150.7,,,2026-03-05 01:49:00+00:00,0,,,
20260304_161508_ecbf428e,1772675400,2026-03-05 01:50:00,5181.86,5151.15,0.59,0.58,0.03,0.39,,,SHORT_SPREAD,0.6,0.59,0.42,0.35,5181.87,5181.85,5181.87,5151.2,5151.1,5151.2,,,2026-03-05 01:50:00+00:00,0,,,
20260304_161508_ecbf428e,1772675460,2026-03-05 01:51:00,5184.38,5152.35,0.62,0.58,0.03,1.15,,,SHORT_SPREAD,0.62,0.62,1.19,1.12,5184.37,5184.37,5184.38,5152.4,5152.3,5152.4,,,2026-03-05 01:51:00+00:00,0,,,
20260304_161508_ecbf428e,1772675520,2026-03-05 01:52:00,5184.56,5153.35,0.6,0.58,0.03,0.67,,,SHORT_SPREAD,0.62,0.61,1.02,0.95,5184.57,5185.18,5185.2,5153.4,5153.4,5153.5,,,2026-03-05 01:52:00+00:00,0,,,
20260304_161508_ecbf428e,1772675580,2026-03-05 01:53:00,5185.94,5154.85,0.6,0.58,0.03,0.59,,,SHORT_SPREAD,0.6,0.6,0.63,0.56,5185.93,5185.93,5185.95,5154.9,5154.8,5154.9,,,2026-03-05 01:53:00+00:00,0,,,
20260304_161508_ecbf428e,1772675640,2026-03-05 01:54:00,5182.1,5151.75,0.59,0.58,0.03,0.17,,,SHORT_SPREAD,0.59,0.59,0.2,0.13,5182.25,5182.09,5182.11,5151.7,5151.7,5151.8,,,2026-03-05 01:54:00+00:00,0,,,
20260304_161508_ecbf428e,1772675700,2026-03-05 01:55:00,5179.44,5148.15,0.61,0.58,0.03,0.73,,,SHORT_SPREAD,0.61,0.6,0.82,0.63,5178.01,5179.43,5179.45,5147.5,5148.0,5148.3,,,2026-03-05 01:55:00+00:00,0,,,
20260304_161508_ecbf428e,1772675760,2026-03-05 01:56:00,5179.22,5147.85,0.61,0.58,0.03,0.77,,,SHORT_SPREAD,0.61,0.61,0.8,0.74,5179.08,5179.21,5179.22,5147.9,5147.8,5147.9,,,2026-03-05 01:56:00+00:00,0,,,
20260304_161508_ecbf428e,1772675820,2026-03-05 01:57:00,5180.02,5148.35,0.61,0.58,0.03,0.95,,,SHORT_SPREAD,0.61,0.61,0.98,0.92,5179.78,5180.02,5180.03,5148.4,5148.3,5148.4,,,2026-03-05 01:57:00+00:00,0,,,
20260304_161508_ecbf428e,1772675880,2026-03-05 01:58:00,5181.6,5149.95,0.61,0.58,0.03,0.93,,,SHORT_SPREAD,0.61,0.61,0.96,0.89,5181.43,5181.59,5181.61,5149.8,5149.9,5150.0,,,2026-03-05 01:58:00+00:00,0,,,
20260304_161508_ecbf428e,1772675940,2026-03-05 01:59:00,5180.4,5149.65,0.6,0.58,0.03,0.4,,,SHORT_SPREAD,0.6,0.59,0.43,0.36,5180.41,5180.39,5180.41,5149.6,5149.6,5149.7,,,2026-03-05 01:59:00+00:00,0,,,
20260304_161508_ecbf428e,1772676000,2026-03-05 02:00:00,5183.82,5151.65,0.62,0.58,0.03,1.21,,,SHORT_SPREAD,0.62,0.62,1.25,1.18,5183.32,5183.81,5183.82,5151.1,5151.6,5151.7,,,2026-03-05 02:00:00+00:00,0,,,
20260304_161508_ecbf428e,1772676060,2026-03-05 02:01:00,5184.2,5151.75,0.63,0.58,0.03,1.38,,,SHORT_SPREAD,0.63,0.63,1.41,1.35,5184.24,5184.2,5184.21,5151.8,5151.7,5151.8,,,2026-03-05 02:01:00+00:00,0,,,
20260304_161508_ecbf428e,1772676120,2026-03-05 02:02:00,5185.19,5152.15,0.64,0.58,0.03,1.71,,,SHORT_SPREAD,0.64,0.64,1.75,1.68,5185.18,5185.18,5185.2,5152.1,5152.1,5152.2,,,2026-03-05 02:02:00+00:00,0,,,
20260304_161508_ecbf428e,1772676180,2026-03-05 02:03:00,5185.19,5152.65,0.63,0.58,0.03,1.41,,,SHORT_SPREAD,0.63,0.63,1.45,1.38,5185.2,5185.18,5185.2,5152.7,5152.6,5152.7,,,2026-03-05 02:03:00+00:00,0,,,
20260304_161508_ecbf428e,1772676240,2026-03-05 02:04:00,5185.9,5152.75,0.64,0.58,0.03,1.75,,,SHORT_SPREAD,0.64,0.64,1.79,1.72,5185.9,5185.89,5185.9,5152.8,5152.7,5152.8,,,2026-03-05 02:04:00+00:00,0,,,
20260304_161508_ecbf428e,1772676300,2026-03-05 02:05:00,5188.28,5155.45,0.63,0.58,0.03,1.56,,,SHORT_SPREAD,0.64,0.63,1.59,1.52,5188.29,5188.28,5188.29,5155.5,5155.4,5155.5,,,2026-03-05 02:05:00+00:00,0,,,
20260304_161508_ecbf428e,1772676360,2026-03-05 02:06:00,5188.0,5155.85,0.62,0.58,0.03,1.15,,,SHORT_SPREAD,0.62,0.62,1.18,1.12,5188.0,5187.99,5188.0,5155.9,5155.8,5155.9,,,2026-03-05 02:06:00+00:00,0,,,
20260304_161508_ecbf428e,1772676420,2026-03-05 02:07:00,5185.9,5153.95,0.62,0.58,0.03,1.04,,,SHORT_SPREAD,0.62,0.62,1.07,1.0,5186.35,5185.89,5185.9,5154.0,5153.9,5154.0,,,2026-03-05 02:07:00+00:00,0,,,
20260304_161508_ecbf428e,1772676480,2026-03-05 02:08:00,5187.54,5154.95,0.63,0.58,0.03,1.4,,,SHORT_SPREAD,0.64,0.64,1.73,1.65,5187.54,5188.02,5188.05,5155.0,5154.9,5155.0,,,2026-03-05 02:08:00+00:00,0,,,
20260304_161508_ecbf428e,1772676540,2026-03-05 02:09:00,5183.58,5151.55,0.62,0.58,0.03,1.09,,,SHORT_SPREAD,0.62,0.62,1.12,1.05,5183.1,5183.58,5183.59,5151.5,5151.5,5151.6,,,2026-03-05 02:09:00+00:00,0,,,
20260304_161508_ecbf428e,1772676600,2026-03-05 02:10:00,5184.62,5151.55,0.64,0.58,0.03,1.68,,,SHORT_SPREAD,0.63,0.63,1.48,1.42,5183.78,5184.62,5184.63,5150.5,5151.9,5152.0,,,2026-03-05 02:10:00+00:00,0,,,
20260304_161508_ecbf428e,1772676660,2026-03-05 02:11:00,5186.1,5153.55,0.63,0.58,0.03,1.36,,,SHORT_SPREAD,0.63,0.63,1.46,1.27,5186.09,5186.09,5186.11,5153.7,5153.4,5153.7,,,2026-03-05 02:11:00+00:00,0,,,
20260304_161508_ecbf428e,1772676720,2026-03-05 02:12:00,5185.43,5153.55,0.62,0.58,0.03,0.98,,,SHORT_SPREAD,0.62,0.62,1.01,0.94,5186.11,5185.43,5185.44,5153.5,5153.5,5153.6,,,2026-03-05 02:12:00+00:00,0,,,
20260304_161508_ecbf428e,1772676780,2026-03-05 02:13:00,5186.44,5153.75,0.63,0.58,0.03,1.43,,,SHORT_SPREAD,0.63,0.63,1.47,1.4,5186.45,5186.43,5186.45,5153.8,5153.7,5153.8,,,2026-03-05 02:13:00+00:00,0,,,
20260304_161508_ecbf428e,1772676840,2026-03-05 02:14:00,5187.5,5154.35,0.64,0.58,0.03,1.69,,,SHORT_SPREAD,0.64,0.64,1.73,1.66,5187.51,5187.5,5187.51,5154.4,5154.3,5154.4,,,2026-03-05 02:14:00+00:00,0,,,
20260304_161508_ecbf428e,1772676900,2026-03-05 02:15:00,5187.92,5154.65,0.64,0.58,0.03,1.75,,,SHORT_SPREAD,0.64,0.64,1.7,1.63,5186.29,5188.07,5188.09,5155.4,5154.9,5155.0,,,2026-03-05 02:15:00+00:00,0,,,
20260304_161508_ecbf428e,1772676960,2026-03-05 02:16:00,5189.5,5157.15,0.63,0.59,0.03,1.2,,,SHORT_SPREAD,0.63,0.62,1.24,1.17,5190.01,5189.49,5189.5,5157.2,5157.1,5157.2,,,2026-03-05 02:16:00+00:00,0,,,
20260304_161508_ecbf428e,1772677020,2026-03-05 02:17:00,5187.96,5155.35,0.63,0.59,0.03,1.36,,,SHORT_SPREAD,0.63,0.63,1.39,1.33,5187.96,5187.96,5187.97,5155.3,5155.3,5155.4,,,2026-03-05 02:17:00+00:00,0,,,
20260304_161508_ecbf428e,1772677080,2026-03-05 02:18:00,5188.96,5155.95,0.64,0.59,0.03,1.58,,,SHORT_SPREAD,0.65,0.65,2.03,1.97,5188.57,5189.68,5189.69,5155.6,5155.9,5156.0,,,2026-03-05 02:18:00+00:00,0,,,
20260304_161508_ecbf428e,1772677140,2026-03-05 02:19:00,5190.7,5158.25,0.63,0.59,0.03,1.25,,,SHORT_SPREAD,0.63,0.63,1.28,1.21,5190.71,5190.7,5190.71,5158.2,5158.2,5158.3,,,2026-03-05 02:19:00+00:00,0,,,
20260304_161508_ecbf428e,1772677200,2026-03-05 02:20:00,5190.7,5158.25,0.63,0.59,0.03,1.24,,,SHORT_SPREAD,0.64,0.63,1.49,1.43,5190.71,5191.08,5191.09,5158.3,5158.2,5158.3,,,2026-03-05 02:20:00+00:00,0,,,
20260304_161508_ecbf428e,1772677260,2026-03-05 02:21:00,5192.0,5158.65,0.64,0.59,0.03,1.75,,,SHORT_SPREAD,0.65,0.64,1.78,1.71,5191.68,5191.99,5192.0,5158.7,5158.6,5158.7,,,2026-03-05 02:21:00+00:00,0,,,
20260304_161508_ecbf428e,1772677320,2026-03-05 02:22:00,5193.81,5161.25,0.63,0.59,0.03,1.28,,,SHORT_SPREAD,0.63,0.63,1.31,1.24,5193.82,5193.8,5193.82,5161.3,5161.2,5161.3,,,2026-03-05 02:22:00+00:00,0,,,
20260304_161508_ecbf428e,1772677380,2026-03-05 02:23:00,5194.46,5161.65,0.63,0.59,0.03,1.42,,,SHORT_SPREAD,0.62,0.61,0.96,0.84,5194.46,5192.6,5192.62,5161.7,5160.6,5160.8,,,2026-03-05 02:23:00+00:00,0,,,
20260304_161508_ecbf428e,1772677440,2026-03-05 02:24:00,5190.57,5157.95,0.63,0.59,0.03,1.31,,,SHORT_SPREAD,0.63,0.63,1.34,1.28,5190.57,5190.56,5190.57,5157.9,5157.9,5158.0,,,2026-03-05 02:24:00+00:00,0,,,
20260304_161508_ecbf428e,1772677500,2026-03-05 02:25:00,5189.6,5158.65,0.6,0.59,0.03,0.34,,,SHORT_SPREAD,0.6,0.6,0.38,0.31,5189.74,5189.59,5189.61,5158.7,5158.6,5158.7,,,2026-03-05 02:25:00+00:00,0,,,
20260304_161508_ecbf428e,1772677560,2026-03-05 02:26:00,5191.02,5158.85,0.62,0.59,0.03,1.05,,,SHORT_SPREAD,0.62,0.62,1.08,1.01,5191.03,5191.01,5191.03,5158.8,5158.8,5158.9,,,2026-03-05 02:26:00+00:00,0,,,
20260304_161508_ecbf428e,1772677620,2026-03-05 02:27:00,5192.27,5159.75,0.63,0.59,0.03,1.25,,,SHORT_SPREAD,0.63,0.63,1.28,1.21,5192.27,5192.27,5192.28,5159.7,5159.7,5159.8,,,2026-03-05 02:27:00+00:00,0,,,
20260304_161508_ecbf428e,1772677680,2026-03-05 02:28:00,5191.18,5159.65,0.61,0.59,0.03,0.67,,,SHORT_SPREAD,0.61,0.61,0.7,0.64,5191.19,5191.18,5191.19,5159.7,5159.6,5159.7,,,2026-03-05 02:28:00+00:00,0,,,
20260304_161508_ecbf428e,1772677740,2026-03-05 02:29:00,5192.44,5159.95,0.63,0.59,0.03,1.22,,,SHORT_SPREAD,0.63,0.63,1.26,1.18,5192.45,5192.43,5192.45,5159.9,5159.9,5160.0,,,2026-03-05 02:29:00+00:00,0,,,
20260304_161508_ecbf428e,1772677800,2026-03-05 02:30:00,5194.43,5162.05,0.63,0.59,0.03,1.15,,,SHORT_SPREAD,0.63,0.62,1.18,1.12,5194.43,5194.43,5194.44,5162.1,5162.0,5162.1,,,2026-03-05 02:30:00+00:00,0,,,
20260304_161508_ecbf428e,1772677860,2026-03-05 02:31:00,5192.5,5161.35,0.6,0.59,0.03,0.42,,,SHORT_SPREAD,0.6,0.6,0.45,0.39,5192.5,5192.49,5192.5,5161.4,5161.3,5161.4,,,2026-03-05 02:31:00+00:00,0,,,
20260304_161508_ecbf428e,1772677920,2026-03-05 02:32:00,5190.54,5159.15,0.61,0.59,0.03,0.57,,,SHORT_SPREAD,0.61,0.61,0.6,0.54,5190.53,5190.53,5190.54,5159.2,5159.1,5159.2,,,2026-03-05 02:32:00+00:00,0,,,
20260304_161508_ecbf428e,1772677980,2026-03-05 02:33:00,5192.0,5160.15,0.62,0.59,0.03,0.84,,,SHORT_SPREAD,0.62,0.61,0.87,0.8,5192.01,5192.0,5192.01,5160.2,5160.1,5160.2,,,2026-03-05 02:33:00+00:00,0,,,
20260304_161508_ecbf428e,1772678040,2026-03-05 02:34:00,5191.98,5160.35,0.61,0.59,0.03,0.7,,,SHORT_SPREAD,0.61,0.61,0.74,0.67,5191.99,5191.97,5191.99,5160.4,5160.3,5160.4,,,2026-03-05 02:34:00+00:00,0,,,
20260304_161508_ecbf428e,1772678100,2026-03-05 02:35:00,5189.54,5158.45,0.6,0.59,0.03,0.39,,,SHORT_SPREAD,0.6,0.6,0.42,0.36,5189.55,5189.54,5189.55,5158.4,5158.4,5158.5,,,2026-03-05 02:35:00+00:00,0,,,
20260304_161508_ecbf428e,1772678160,2026-03-05 02:36:00,5189.58,5158.45,0.6,0.59,0.03,0.41,,,SHORT_SPREAD,0.6,0.6,0.44,0.38,5189.58,5189.58,5189.59,5158.5,5158.4,5158.5,,,2026-03-05 02:36:00+00:00,0,,,
20260304_161508_ecbf428e,1772678220,2026-03-05 02:37:00,5187.78,5157.45,0.59,0.59,0.03,-0.06,,,SHORT_SPREAD,0.59,0.59,0.19,0.12,5187.79,5188.14,5188.15,5157.5,5157.4,5157.5,,,2026-03-05 02:37:00+00:00,0,,,
20260304_161508_ecbf428e,1772678280,2026-03-05 02:38:00,5187.11,5156.35,0.59,0.59,0.03,0.19,,,SHORT_SPREAD,0.6,0.59,0.23,0.16,5187.1,5187.1,5187.12,5156.3,5156.3,5156.4,,,2026-03-05 02:38:00+00:00,0,,,
20260304_161508_ecbf428e,1772678340,2026-03-05 02:39:00,5186.94,5154.95,0.62,0.59,0.03,0.92,,,SHORT_SPREAD,0.62,0.62,1.06,0.88,5186.93,5187.42,5187.43,5154.6,5155.2,5155.5,,,2026-03-05 02:39:00+00:00,0,,,
20260304_161508_ecbf428e,1772678400,2026-03-05 02:40:00,5188.46,5156.75,0.61,0.59,0.03,0.75,,,SHORT_SPREAD,0.62,0.62,1.06,0.98,5188.86,5189.01,5189.04,5156.7,5156.8,5156.9,,,2026-03-05 02:40:00+00:00,0,,,
20260304_161508_ecbf428e,1772678460,2026-03-05 02:41:00,5186.96,5156.05,0.6,0.59,0.03,0.27,,,SHORT_SPREAD,0.6,0.6,0.31,0.24,5186.97,5186.96,5186.97,5156.1,5156.0,5156.1,,,2026-03-05 02:41:00+00:00,0,,,
20260304_161508_ecbf428e,1772678520,2026-03-05 02:42:00,5185.6,5155.95,0.57,0.59,0.03,-0.48,,,SHORT_SPREAD,0.57,0.57,-0.44,-0.52,5185.61,5185.59,5185.61,5156.0,5155.9,5156.0,,,2026-03-05 02:42:00+00:00,0,,,
20260304_161508_ecbf428e,1772678580,2026-03-05 02:43:00,5185.43,5155.15,0.59,0.59,0.03,-0.1,,,SHORT_SPREAD,0.59,0.58,-0.07,-0.13,5185.44,5185.43,5185.44,5155.2,5155.1,5155.2,,,2026-03-05 02:43:00+00:00,0,,,
20260304_161508_ecbf428e,1772678640,2026-03-05 02:44:00,5182.96,5153.05,0.58,0.59,0.03,-0.32,,,SHORT_SPREAD,0.58,0.58,-0.18,-0.25,5182.97,5183.12,5183.14,5153.1,5153.0,5153.1,,,2026-03-05 02:44:00+00:00,0,,,
20260304_161508_ecbf428e,1772678700,2026-03-05 02:45:00,5183.82,5153.05,0.6,0.59,0.03,0.2,,,SHORT_SPREAD,0.6,0.59,0.23,0.16,5183.83,5183.82,5183.83,5153.0,5153.0,5153.1,,,2026-03-05 02:45:00+00:00,0,,,
20260304_161508_ecbf428e,1772678760,2026-03-05 02:46:00,5185.2,5153.95,0.6,0.59,0.03,0.48,,,SHORT_SPREAD,0.61,0.6,0.51,0.44,5184.15,5185.2,5185.21,5154.0,5153.9,5154.0,,,2026-03-05 02:46:00+00:00,0,,,
20260304_161508_ecbf428e,1772678820,2026-03-05 02:47:00,5186.4,5155.05,0.61,0.59,0.03,0.53,,,SHORT_SPREAD,0.61,0.6,0.5,0.43,5186.41,5186.39,5186.41,5155.1,5155.1,5155.2,,,2026-03-05 02:47:00+00:00,0,,,
20260304_161508_ecbf428e,1772678880,2026-03-05 02:48:00,5184.2,5154.25,0.58,0.59,0.03,-0.31,,,SHORT_SPREAD,0.58,0.58,-0.28,-0.34,5184.2,5184.2,5184.21,5154.3,5154.2,5154.3,,,2026-03-05 02:48:00+00:00,0,,,
20260304_161508_ecbf428e,1772678940,2026-03-05 02:49:00,5187.68,5157.05,0.59,0.59,0.03,0.08,,,SHORT_SPREAD,0.59,0.59,0.11,0.05,5187.67,5187.67,5187.68,5157.1,5157.0,5157.1,,,2026-03-05 02:49:00+00:00,0,,,
20260304_161508_ecbf428e,1772679000,2026-03-05 02:50:00,5189.23,5159.35,0.58,0.59,0.03,-0.38,,,SHORT_SPREAD,0.58,0.58,-0.35,-0.41,5190.21,5189.22,5189.23,5160.4,5159.3,5159.4,,,2026-03-05 02:50:00+00:00,0,,,
20260304_161508_ecbf428e,1772679060,2026-03-05 02:51:00,5190.94,5159.95,0.6,0.59,0.03,0.29,,,SHORT_SPREAD,0.6,0.6,0.32,0.25,5190.95,5190.93,5190.95,5159.4,5159.9,5160.0,,,2026-03-05 02:51:00+00:00,0,,,
20260304_161508_ecbf428e,1772679120,2026-03-05 02:52:00,5191.64,5161.35,0.59,0.59,0.03,-0.14,,,SHORT_SPREAD,0.59,0.59,0.11,0.05,5191.65,5192.0,5192.01,5160.8,5161.3,5161.4,,,2026-03-05 02:52:00+00:00,0,,,
20260304_161508_ecbf428e,1772679180,2026-03-05 02:53:00,5194.42,5164.45,0.58,0.59,0.03,-0.34,,,SHORT_SPREAD,0.58,0.58,-0.31,-0.38,5194.79,5194.42,5194.43,5164.3,5164.4,5164.5,,,2026-03-05 02:53:00+00:00,0,,,
20260304_161508_ecbf428e,1772679240,2026-03-05 02:54:00,5193.9,5163.35,0.59,0.59,0.03,0.0,,,SHORT_SPREAD,0.59,0.59,0.04,-0.03,5192.5,5193.89,5193.9,5162.7,5163.3,5163.4,,,2026-03-05 02:54:00+00:00,0,,,
20260304_161508_ecbf428e,1772679300,2026-03-05 02:55:00,5194.04,5163.95,0.58,0.59,0.03,-0.27,,,SHORT_SPREAD,0.58,0.58,-0.24,-0.31,5194.42,5194.04,5194.05,5164.0,5163.9,5164.0,,,2026-03-05 02:55:00+00:00,0,,,
20260304_161508_ecbf428e,1772679360,2026-03-05 02:56:00,5195.77,5165.65,0.58,0.59,0.03,-0.26,,,SHORT_SPREAD,0.59,0.59,-0.0,-0.08,5195.78,5196.13,5196.15,5165.9,5165.6,5165.7,,,2026-03-05 02:56:00+00:00,0,,,
20260304_161508_ecbf428e,1772679420,2026-03-05 02:57:00,5196.98,5165.75,0.6,0.59,0.03,0.4,,,SHORT_SPREAD,0.6,0.6,0.44,0.37,5196.99,5196.97,5196.99,5165.7,5165.7,5165.8,,,2026-03-05 02:57:00+00:00,0,,,
20260304_161508_ecbf428e,1772679480,2026-03-05 02:58:00,5198.31,5166.75,0.61,0.59,0.03,0.6,,,SHORT_SPREAD,0.61,0.6,0.51,0.38,5198.32,5198.3,5198.32,5167.1,5166.9,5167.1,,,2026-03-05 02:58:00+00:00,0,,,
20260304_161508_ecbf428e,1772679540,2026-03-05 02:59:00,5199.08,5167.55,0.61,0.59,0.03,0.57,,,SHORT_SPREAD,0.61,0.61,0.6,0.53,5198.59,5199.07,5199.08,5167.2,5167.5,5167.6,,,2026-03-05 02:59:00+00:00,0,,,
20260304_161508_ecbf428e,1772679600,2026-03-05 03:00:00,5198.04,5166.95,0.6,0.59,0.03,0.31,,,SHORT_SPREAD,0.6,0.6,0.34,0.45,5198.23,5198.33,5198.05,5167.0,5166.9,5167.0,,,2026-03-05 03:00:00+00:00,0,,,
20260304_161508_ecbf428e,1772679660,2026-03-05 03:01:00,5200.56,5169.35,0.6,0.59,0.03,0.37,,,SHORT_SPREAD,0.6,0.6,0.46,0.39,5200.55,5200.64,5200.66,5169.4,5169.3,5169.4,,,2026-03-05 03:01:00+00:00,0,,,
20260304_161508_ecbf428e,1772679720,2026-03-05 03:02:00,5198.31,5167.45,0.6,0.59,0.03,0.16,,,SHORT_SPREAD,0.6,0.59,0.2,0.13,5198.32,5198.3,5198.32,5168.1,5167.4,5167.5,,,2026-03-05 03:02:00+00:00,0,,,
20260304_161508_ecbf428e,1772679780,2026-03-05 03:03:00,5198.74,5167.45,0.6,0.59,0.03,0.42,,,SHORT_SPREAD,0.6,0.6,0.46,0.39,5198.75,5198.74,5198.75,5167.5,5167.4,5167.5,,,2026-03-05 03:03:00+00:00,0,,,
20260304_161508_ecbf428e,1772679840,2026-03-05 03:04:00,5199.5,5168.15,0.6,0.59,0.03,0.45,,,SHORT_SPREAD,0.61,0.6,0.48,0.42,5199.5,5199.49,5199.5,5168.2,5168.1,5168.2,,,2026-03-05 03:04:00+00:00,0,,,
20260304_161508_ecbf428e,1772679900,2026-03-05 03:05:00,5200.68,5169.85,0.59,0.59,0.03,0.13,,,SHORT_SPREAD,0.6,0.59,0.16,0.09,5200.68,5200.67,5200.68,5169.8,5169.8,5169.9,,,2026-03-05 03:05:00+00:00,0,,,
20260304_161508_ecbf428e,1772679960,2026-03-05 03:06:00,5198.23,5168.05,0.58,0.59,0.03,-0.26,,,SHORT_SPREAD,0.58,0.58,-0.22,-0.29,5198.24,5198.22,5198.24,5168.1,5168.0,5168.1,,,2026-03-05 03:06:00+00:00,0,,,
20260304_161508_ecbf428e,1772680020,2026-03-05 03:07:00,5195.96,5166.35,0.57,0.59,0.03,-0.59,,,SHORT_SPREAD,0.57,0.57,-0.56,-0.63,5195.97,5195.96,5195.97,5166.4,5166.3,5166.4,,,2026-03-05 03:07:00+00:00,0,,,
20260304_161508_ecbf428e,1772680080,2026-03-05 03:08:00,5195.77,5166.05,0.57,0.59,0.03,-0.53,,,SHORT_SPREAD,0.57,0.57,-0.68,-0.75,5195.78,5195.46,5195.47,5166.0,5166.0,5166.1,,,2026-03-05 03:08:00+00:00,0,,,
20260304_161508_ecbf428e,1772680140,2026-03-05 03:09:00,5194.8,5164.45,0.59,0.59,0.03,-0.14,,,SHORT_SPREAD,0.59,0.58,-0.11,-0.18,5194.79,5194.79,5194.8,5164.5,5164.4,5164.5,,,2026-03-05 03:09:00+00:00,0,,,
20260304_161508_ecbf428e,1772680200,2026-03-05 03:10:00,5193.06,5164.05,0.56,0.59,0.03,-0.95,,,SHORT_SPREAD,0.56,0.56,-0.92,-0.99,5193.94,5193.05,5193.07,5164.0,5164.0,5164.1,,,2026-03-05 03:10:00+00:00,0,,,
20260304_161508_ecbf428e,1772680260,2026-03-05 03:11:00,5193.12,5162.65,0.59,0.59,0.03,-0.06,,,SHORT_SPREAD,0.59,0.59,-0.03,-0.09,5192.71,5193.12,5193.13,5162.6,5162.6,5162.7,,,2026-03-05 03:11:00+00:00,0,,,
